countryFrom,countryTo,value
IT,ZM,0.00190
AO,UK,0.00361
AU,TN,0.00144
BY,CN,0.00158
CO,GR,0.00256
CG,NG,0.01206
AU,MM,0.00561
CI,CM,0.02305
CN,IQ,0.00180
FI,GH,0.00327
AR,BD,0.00390
MY,RU,0.00086
ET,SD,0.01275
ID,PK,0.00472
BR,GE,0.00202
EE,IR,0.00212
DK,SN,0.00376
AZ,MY,0.00919
GN,US,0.00308
BW,TZ,0.01870
AZ,UK,0.00212
CO,IR,0.00161
CL,RS,0.00380
EC,IN,0.00229
PR,VE,0.02509
BY,SE,0.00272
CR,SE,0.00337
AU,PR,0.00344
MX,SG,0.00170
IE,NG,0.00224
AU,JO,0.00220
NP,NZ,0.00522
BE,PA,0.00565
HK,SI,0.00355
EG,RS,0.00391
PT,UY,0.00285
ET,NG,0.00445
CO,TW,0.00219
AR,PH,0.00540
CU,DK,0.00301
IT,SD,0.00181
BJ,DE,0.00179
LT,LU,0.01252
BD,ES,0.00133
GR,TN,0.00263
PH,SE,0.00251
EG,IL,0.00130
BG,CO,0.00568
AM,SE,0.00212
BG,ZA,0.00263
DE,PG,0.00223
KR,QA,0.00171
AE,BE,0.00301
HK,PH,0.00703
PE,VN,0.00837
IT,MG,0.00282
BZ,US,0.00589
RS,TW,0.00240
LK,TH,0.00505
FR,ZM,0.00170
MY,NP,0.00436
MX,RS,0.00323
JP,SY,0.00284
BY,NO,0.00409
CL,TR,0.00134
TH,UA,0.00242
BY,JP,0.00173
EG,ET,0.00384
IR,LB,0.00228
MU,UK,0.00415
HR,PK,0.00346
MY,RO,0.00197
PE,PR,0.02216
AM,PK,0.00506
BD,TZ,0.00667
CN,TN,0.00090
IE,MT,0.01024
NZ,VN,0.00357
BY,GR,0.00424
GE,GR,0.00322
ET,MW,0.01000
BR,KH,0.00345
NZ,PH,0.00541
CN,MW,0.00131
GE,IR,0.00221
RO,SA,0.00219
CO,NI,0.02598
IN,UZ,0.00215
AR,PA,0.01014
CI,TG,0.07546
MT,NL,0.00394
HR,TW,0.00211
UK,UZ,0.00151
MW,TH,0.00578
CN,UZ,0.00178
AM,FI,0.00333
JP,UY,0.00168
NO,QA,0.00311
BD,DK,0.00215
KE,PG,0.01440
BR,LK,0.00194
BI,US,0.00309
AR,EG,0.00204
MT,US,0.00148
CZ,GE,0.00417
IN,NE,0.00388
BR,MW,0.00222
AT,BD,0.00219
NG,VN,0.00457
BG,GE,0.00780
MX,PA,0.00926
BR,GM,0.00329
BY,NL,0.00213
LU,RS,0.00928
SE,VE,0.00228
MX,SK,0.00362
CH,TG,0.00663
NG,SN,0.00734
CY,IN,0.00168
BO,CH,0.00454
ID,PG,0.02057
AZ,CH,0.00430
CU,MY,0.00419
CL,TH,0.00215
MY,QA,0.00372
IT,PA,0.00295
PK,UA,0.00247
AE,DK,0.00325
AR,HR,0.00311
CA,GM,0.00246
BY,HR,0.00986
MX,PH,0.00493
FI,PE,0.00318
IL,LV,0.00476
FI,KE,0.00200
CY,RS,0.01080
CH,TD,0.01013
GA,SN,0.02686
ET,VN,0.00610
GM,NZ,0.00718
GA,PT,0.00434
GH,MZ,0.01540
GR,LB,0.00302
GM,VN,0.01383
BO,VE,0.02574
CY,IR,0.00255
CO,LB,0.00729
IE,KE,0.00235
CL,LB,0.00447
CY,JP,0.00152
PG,TH,0.00965
BH,IE,0.00980
NI,UK,0.00284
BR,DO,0.00666
KE,LU,0.00649
CO,SG,0.00296
GM,GW,0.06657
EG,RO,0.00237
BR,SK,0.00151
NI,PE,0.03171
BE,UY,0.00287
BE,MT,0.00546
CZ,LU,0.00414
AU,MN,0.00408
NZ,SI,0.00249
JP,LV,0.00201
CA,MN,0.00349
IN,LT,0.00129
CO,RO,0.00375
BD,MW,0.00936
SG,TR,0.00114
EG,PE,0.00435
MT,PT,0.00492
SK,TR,0.00244
CN,CY,0.00127
AM,HR,0.00697
IL,NG,0.00137
CF,US,0.00246
EG,GH,0.00411
BJ,DK,0.00429
MW,MZ,0.02002
IE,LB,0.00395
CY,NO,0.00358
AE,MX,0.00449
NG,ZM,0.00697
AE,HU,0.00488
PK,TZ,0.00348
CI,ML,0.03571
SI,ZA,0.00201
CL,IS,0.00459
GA,TH,0.00941
EC,ZA,0.00564
PY,UK,0.00385
IL,LB,0.00265
GE,HR,0.00679
NZ,VE,0.00447
LK,SG,0.00426
NG,TR,0.00145
EE,EG,0.00392
BY,CZ,0.00500
MZ,NO,0.00487
ET,SN,0.00980
BR,OM,0.00252
MW,VN,0.00933
KE,PH,0.00724
BG,EG,0.00327
AU,NE,0.00431
FR,SD,0.00160
CN,SY,0.00216
RW,TZ,0.01513
BF,TG,0.04496
LV,SI,0.01006
BF,DK,0.00321
IE,LV,0.00644
FI,LY,0.00630
NZ,RS,0.00323
MM,MY,0.01073
NZ,UA,0.00202
EE,UA,0.00427
CU,GR,0.00330
SK,TW,0.00245
SI,UA,0.00299
CM,CN,0.00098
MM,VN,0.02477
FI,MW,0.00354
JP,MW,0.00143
SI,VE,0.00660
DK,NG,0.00129
DK,NP,0.00285
BJ,TG,0.06006
CM,PT,0.00198
GL,NO,0.01151
KR,PE,0.00152
LS,ZA,0.01917
KH,LA,0.06151
AE,PT,0.00246
HK,ID,0.00460
AT,SN,0.00319
PE,PK,0.00438
BW,ZW,0.03405
LV,RO,0.00868
GE,KR,0.00155
LB,PT,0.00209
LU,SK,0.00946
AE,MY,0.00411
EG,NO,0.00130
PG,TZ,0.01656
DK,GM,0.00431
BJ,TH,0.00776
MY,UZ,0.00548
CH,TJ,0.01026
GA,TZ,0.01614
MD,US,0.00205
NG,PT,0.00108
BN,LK,0.03624
CL,SK,0.00387
BR,ZW,0.00262
EC,PT,0.00349
IT,JO,0.00159
IT,NP,0.00124
IL,MA,0.00174
KW,PK,0.00566
CR,IN,0.00177
CI,CN,0.00181
HU,PK,0.00167
CL,SI,0.00240
BG,TH,0.00289
OM,SE,0.00253
MA,SE,0.00127
CL,EE,0.00343
DE,NE,0.00243
EG,UA,0.00201
CZ,IS,0.00363
CL,EC,0.00672
CN,UG,0.00066
BR,HT,0.00531
CN,MA,0.00068
IS,ZA,0.00312
AL,NL,0.00346
IT,MK,0.00200
BJ,ES,0.00239
IR,KW,0.00254
CZ,PE,0.00334
CH,DZ,0.00181
NZ,RO,0.00193
GT,PA,0.05690
JP,MA,0.00081
GR,MT,0.00642
AE,KW,0.01491
CA,GT,0.00322
CA,CY,0.00144
BF,VN,0.00928
KE,SA,0.00207
AT,PH,0.00270
MX,NI,0.01109
FR,TD,0.00551
BH,IN,0.00278
CU,SG,0.00413
BE,CI,0.00408
BE,QA,0.00202
AR,HK,0.00196
JO,LB,0.01225
AE,IR,0.00221
MC,US,0.00244
AE,PK,0.00492
SE,TN,0.00138
BJ,KE,0.00947
FR,RW,0.00207
MY,OM,0.00455
BG,IR,0.00133
CO,HN,0.03146
BO,CA,0.00272
JP,PA,0.00246
QA,YE,0.02167
MK,NL,0.00251
EE,KR,0.00123
DM,US,0.00461
CN,PA,0.00205
GH,NO,0.00234
IN,SY,0.00234
AU,OM,0.00198
BF,NE,0.03385
CA,MZ,0.00195
CY,SI,0.00682
CM,NE,0.02510
BR,CY,0.00192
SD,YE,0.03028
CU,NO,0.00287
AT,BA,0.00343
AU,BO,0.00317
IT,KW,0.00148
FI,NG,0.00142
CY,RO,0.00588
DZ,TR,0.00287
HU,QA,0.00361
BN,SA,0.01206
ET,NP,0.00802
EG,HR,0.00281
BO,NI,0.07013
PE,RU,0.00181
DK,LB,0.00226
AM,AT,0.00228
BJ,IT,0.00187
LB,PK,0.00417
IN,MA,0.00082
CO,HU,0.00262
MW,SN,0.01349
DE,MZ,0.00143
LV,RS,0.01173
IT,OM,0.00158
FJ,US,0.00192
CF,GA,0.08339
AE,TR,0.00299
CH,MM,0.00492
CU,SE,0.00191
AF,DE,0.00282
AE,TW,0.00300
JP,LA,0.00366
KR,RS,0.00111
CY,HR,0.00777
AU,BY,0.00174
FI,LB,0.00275
CY,IL,0.00294
CO,PK,0.00294
PA,VE,0.02208
BJ,ZA,0.00520
BR,NP,0.00178
AE,NZ,0.00444
CN,UY,0.00115
MW,RW,0.02102
CM,ES,0.00133
KR,SK,0.00125
ER,US,0.00400
SN,UG,0.00832
AM,HU,0.00369
PE,TW,0.00240
JO,TR,0.00334
CU,IL,0.00261
GR,QA,0.00264
CO,EE,0.00559
HR,TH,0.00277
GH,ZM,0.01083
GH,ID,0.00705
BD,MX,0.00267
CO,UA,0.00318
ID,PE,0.00747
BH,OM,0.03349
EG,GE,0.00400
FR,MK,0.00195
EG,PH,0.00488
AM,BY,0.01178
AT,NG,0.00119
AE,KE,0.00653
AM,BG,0.00655
BR,MG,0.00331
BD,NG,0.00375
AM,TH,0.00404
LU,TR,0.00238
BO,DK,0.00466
DK,VE,0.00215
GA,IT,0.00201
BR,GA,0.00289
JP,KW,0.00134
GE,PK,0.00358
AR,NI,0.01079
BJ,NG,0.00731
LT,NZ,0.00348
CA,KZ,0.00184
BA,ES,0.00186
CN,ML,0.00146
ET,ZM,0.00818
BW,FR,0.00207
EE,PK,0.00316
BY,HU,0.00422
DK,EC,0.00335
JM,TT,0.05289
LY,US,0.00094
CO,NG,0.00301
BD,HR,0.00439
CN,SN,0.00103
AF,EG,0.01214
CH,NA,0.00408
LB,PL,0.00184
MK,SI,0.00903
AR,LV,0.00543
BN,US,0.00158
BG,BY,0.00749
IN,ZW,0.00150
IQ,IT,0.00141
HU,MY,0.00111
DK,MW,0.00232
OM,YE,0.02878
AM,RS,0.00634
GN,SN,0.04641
TD,UK,0.00363
AT,MA,0.00149
BY,EE,0.00899
EE,SK,0.00611
FR,GT,0.00261
PK,RS,0.00286
NG,YE,0.01025
UG,VN,0.00460
PH,PT,0.00197
LK,SE,0.00157
ES,LK,0.00126
EE,ZA,0.00230
MY,RS,0.00215
KW,LB,0.01123
AE,BH,0.02424
LU,RO,0.00449
BE,MK,0.00340
HK,IR,0.00087
BA,NL,0.00182
GW,US,0.00171
KH,NL,0.00219
ML,TZ,0.01098
ML,SD,0.01981
CL,SA,0.00134
CY,EG,0.00453
MX,VN,0.00236
MA,ZA,0.00197
IL,IR,0.00043
AU,DZ,0.00138
BE,BI,0.00911
BE,MG,0.00392
CA,CG,0.00195
KR,LT,0.00133
BA,PL,0.00275
BE,UZ,0.00291
CR,GT,0.03609
LV,TR,0.00368
AM,GE,0.00793
EG,SY,0.00770
BY,MX,0.00388
CZ,ET,0.00238
CN,KW,0.00112
CL,IR,0.00072
DK,QA,0.00195
EC,PY,0.06082
SD,TZ,0.00843
CM,RO,0.00404
BE,SD,0.00251
CU,KR,0.00140
BY,IE,0.00403
AE,GR,0.00286
BY,PT,0.00213
CR,ZA,0.00427
EE,MY,0.00238
CU,CZ,0.00343
FI,MT,0.00576
EC,NZ,0.00559
BF,GN,0.04758
AT,LB,0.00204
LU,MW,0.01014
AO,FR,0.00325
CU,UY,0.01121
GR,IQ,0.00352
AU,SK,0.00105
LU,LV,0.01427
MT,SE,0.00366
FR,PR,0.00195
LB,MY,0.00279
CH,GN,0.00638
IQ,JO,0.01586
SN,VN,0.00804
JM,ZA,0.00621
QA,SE,0.00151
BH,QA,0.01992
AT,UG,0.00146
LK,NZ,0.00339
LB,SN,0.01034
CU,TW,0.00247
CL,PR,0.00736
TZ,VN,0.00484
AU,MA,0.00089
BD,LK,0.00655
CO,EG,0.00259
PT,VN,0.00130
DE,TG,0.00258
LI,UK,0.00404
GY,US,0.00303
LB,TH,0.00362
GE,NL,0.00118
DK,MT,0.00473
HN,NI,0.12870
IS,LU,0.00898
BY,LT,0.01099
BE,GN,0.00832
FR,NP,0.00108
PE,PL,0.00174
IE,VN,0.00246
KW,OM,0.01628
SG,TZ,0.00252
BD,BF,0.00827
GE,HU,0.00320
AU,LA,0.00400
GM,ZM,0.01856
CH,PA,0.00275
AN,US,0.00311
AU,BW,0.00232
SA,VN,0.00211
DE,NI,0.00216
FR,KW,0.00112
CO,LK,0.00517
BF,ET,0.00703
EC,HN,0.05807
AU,BN,0.00367
ES,ML,0.00192
CA,MG,0.00192
BH,YE,0.04310
FR,LK,0.00084
CZ,HK,0.00144
CA,KH,0.00164
ID,TZ,0.00462
BH,UK,0.00152
BF,BR,0.00156
CM,EG,0.00306
HR,MK,0.00901
BR,MA,0.00089
GT,SV,0.09701
CN,PR,0.00149
IQ,SA,0.00395
KE,VE,0.00461
CH,JO,0.00164
QA,SG,0.00285
CO,GT,0.01407
AN,NL,0.00827
TD,US,0.00207
GA,UG,0.01076
RO,TH,0.00163
GE,IE,0.00267
BW,KE,0.00941
AT,MT,0.00421
AE,JO,0.01125
KE,NE,0.01221
CU,EC,0.01322
PT,UZ,0.00230
DJ,FR,0.00814
AR,VN,0.00227
NL,PR,0.00219
HR,PE,0.00465
BF,JP,0.00111
MA,PK,0.00237
CH,NI,0.00403
FR,MN,0.00222
HK,KE,0.00226
GH,LU,0.00682
MK,RU,0.00273
DE,MC,0.00316
LT,MX,0.00277
AL,DE,0.00169
BT,TH,0.01801
AM,SK,0.00622
CN,LK,0.00073
CL,SG,0.00127
ES,MT,0.00256
PK,QA,0.00315
AM,EE,0.00612
CY,NZ,0.00359
LB,MA,0.00528
NG,SD,0.00507
IL,MT,0.00438
CF,UK,0.00264
AE,YE,0.02050
NG,TW,0.00102
NL,PA,0.00236
AR,TN,0.00231
GE,MX,0.00257
MG,PT,0.00309
KH,MY,0.00440
IQ,SE,0.00198
BH,KW,0.02438
EC,UY,0.01500
IL,KE,0.00110
GH,ZW,0.00972
AZ,BE,0.00357
PE,PH,0.00807
KR,PR,0.00231
GM,IN,0.00150
BD,GM,0.00972
EE,TH,0.00270
SK,ZA,0.00205
CN,OM,0.00105
AF,NL,0.00351
GE,TW,0.00191
CA,HT,0.00308
BY,IN,0.00111
GM,ML,0.02199
LB,MX,0.00266
CG,ZM,0.01778
BF,LU,0.00980
MY,UA,0.00118
CG,EG,0.00606
CH,SC,0.00967
PH,SA,0.00320
MX,SV,0.01292
HU,LU,0.00306
CG,IT,0.00160
FR,IQ,0.00120
LA,SE,0.00447
FR,MD,0.00297
EC,SE,0.00227
CF,SN,0.03902
RW,SE,0.00264
IQ,PK,0.00472
CG,GM,0.02343
US,WS,0.00345
BR,NI,0.00395
PY,VE,0.03410
CO,SA,0.00191
LB,SE,0.00136
CL,HR,0.00212
AF,JP,0.00284
PH,TZ,0.00641
DZ,PT,0.00166
CM,NO,0.00194
DK,UY,0.00217
PA,PR,0.03303
LB,RO,0.00372
EC,MY,0.00408
PA,PE,0.01517
ES,NP,0.00123
EC,PA,0.02681
ML,TH,0.00560
AE,BR,0.00144
PA,UY,0.01989
AR,ET,0.00221
BD,NZ,0.00228
CY,SK,0.00771
CM,ZM,0.00897
CA,TD,0.00471
BY,TR,0.00252
ID,LK,0.00623
NG,ZW,0.00563
AU,NA,0.00305
LV,UA,0.00573
SR,US,0.00231
TG,UK,0.00208
DE,ZW,0.00100
ML,NE,0.03629
AU,GA,0.00221
BY,IR,0.00185
ES,ZM,0.00142
MT,PL,0.00379
BW,IT,0.00185
ES,UZ,0.00171
CU,UA,0.00383
GR,JO,0.00279
IT,SY,0.00177
DK,KH,0.00317
CR,VE,0.01226
CN,JO,0.00095
DK,TN,0.00139
GE,TH,0.00307
BE,NI,0.00526
DK,GA,0.00364
DZ,NL,0.00121
PE,PY,0.03011
GM,UG,0.00890
IT,MC,0.00402
IS,KR,0.00115
CO,LT,0.00531
CI,GM,0.02434
CA,SD,0.00123
LR,UK,0.00342
HK,PK,0.00170
BJ,SE,0.00232
HK,VN,0.00295
BD,SN,0.00706
AR,EE,0.00248
SA,VE,0.00291
CH,MG,0.00263
CY,TW,0.00243
CL,RO,0.00161
NP,UG,0.00589
MA,RO,0.00271
AU,GT,0.00293
CA,CI,0.00178
IT,KH,0.00153
KH,SE,0.00245
BO,QA,0.01633
CA,HN,0.00436
LU,NZ,0.00309
JP,MK,0.00158
AU,RW,0.00207
LU,SN,0.00956
CU,PR,0.01629
BI,UK,0.00301
US,VU,0.00254
MC,UK,0.00291
HR,LU,0.00520
GR,MA,0.00154
BG,MK,0.00941
CZ,MT,0.00647
LB,NO,0.00204
GW,NL,0.00398
NG,PH,0.00441
CI,MW,0.01641
NA,PL,0.00463
CH,SL,0.00472
ML,NO,0.00360
EG,TZ,0.00242
CY,LU,0.00940
SL,SN,0.03437
PG,VN,0.01200
LK,MM,0.01938
GE,NZ,0.00242
EG,LT,0.00288
GR,PE,0.00172
IR,MA,0.00091
FR,SC,0.00551
CM,PK,0.00264
ID,MM,0.01622
AT,PE,0.00145
KW,NL,0.00124
IT,MN,0.00195
BY,TW,0.00216
EE,GE,0.00511
BO,IT,0.00169
SG,SN,0.00315
PE,TZ,0.00441
BJ,GA,0.02207
IL,PE,0.00151
AZ,IT,0.00160
AR,DO,0.00956
IN,SD,0.00101
IE,QA,0.00230
CO,PY,0.01923
CM,MY,0.00199
BW,ZM,0.01771
CH,LS,0.00605
MA,SN,0.00566
GL,UK,0.00207
IS,TR,0.00174
AT,CM,0.00145
GE,MY,0.00202
KZ,SE,0.00206
FR,JM,0.00163
AT,CU,0.00167
FI,TZ,0.00138
GA,MZ,0.02152
CM,TH,0.00258
CY,MY,0.00257
BD,SG,0.00197
CU,NI,0.02198
HU,PE,0.00235
JO,SE,0.00153
FJ,JP,0.00277
ET,ML,0.00831
MZ,TH,0.00454
GL,IT,0.00287
NZ,UY,0.00311
EE,TW,0.00144
JO,NL,0.00120
PA,SE,0.00258
GT,ZA,0.00559
ID,SA,0.00197
GL,PL,0.00545
LK,NP,0.00716
AM,LT,0.00641
RS,SA,0.00180
CA,TT,0.00217
IR,JO,0.00164
DE,YE,0.00137
AO,ES,0.00320
CN,EC,0.00103
CO,CY,0.00537
ID,NP,0.00599
CU,PL,0.00151
BR,CG,0.00196
DE,GN,0.00256
CA,MK,0.00143
BW,CH,0.00233
HN,HT,0.10102
GR,PH,0.00214
GL,UA,0.01188
BD,MM,0.01491
BE,LK,0.00141
AR,ID,0.00212
IS,NZ,0.00257
JP,PR,0.00152
LB,TW,0.00169
FM,US,0.00308
EE,SG,0.00215
KE,KR,0.00057
KW,SE,0.00158
LU,TW,0.00179
MX,PY,0.01003
AR,JM,0.00574
AR,NG,0.00129
KH,MG,0.02369
CY,KR,0.00118
CO,RS,0.00338
BO,PY,0.06342
NL,UZ,0.00143
MD,RO,0.01145
BJ,ML,0.01876
AT,KW,0.00208
NZ,TN,0.00198
CA,IQ,0.00113
CR,FI,0.00290
ET,RW,0.00916
CR,PE,0.00928
AL,FR,0.00179
LB,TN,0.00491
FR,GW,0.00266
NI,VE,0.02154
CM,ET,0.00447
AR,RS,0.00193
CG,RW,0.02274
FR,MR,0.00410
AF,TH,0.00896
PK,UG,0.00199
CN,MG,0.00131
ID,PL,0.00117
IL,PK,0.00071
BF,MZ,0.01327
BR,SD,0.00142
JP,PG,0.00158
DK,MG,0.00318
CR,LB,0.00981
CG,ZW,0.01757
BG,LU,0.00465
HK,QA,0.00316
CU,SK,0.00587
MN,NL,0.00245
SN,TG,0.02631
NI,PY,0.08847
ES,IQ,0.00136
BS,US,0.00435
BY,PK,0.00355
BR,CI,0.00204
EG,SG,0.00112
IN,PG,0.00159
CO,IE,0.00167
CU,ZA,0.00221
OM,PT,0.00182
CO,GE,0.00423
MA,MX,0.00166
CL,HT,0.00910
GM,ID,0.00906
BN,SG,0.00870
CI,IN,0.00146
GE,RS,0.00463
IR,KE,0.00074
AE,LY,0.01512
ES,MK,0.00171
CH,IQ,0.00155
MW,NG,0.00372
JO,MA,0.00596
PH,PL,0.00163
BH,CA,0.00193
PT,QA,0.00122
DK,PA,0.00333
AE,FI,0.00216
BD,IR,0.00097
ID,LA,0.01736
NI,NL,0.00296
CA,LA,0.00257
AR,HT,0.00847
CO,PH,0.00515
NL,SY,0.00191
CU,RU,0.00139
CU,JM,0.01558
AT,OM,0.00222
PE,SG,0.00238
AU,SY,0.00190
ES,SN,0.00116
CA,GA,0.00162
BA,MK,0.01701
GE,LT,0.00624
TW,TZ,0.00127
AU,JM,0.00209
BY,GE,0.00765
BR,ZM,0.00136
CU,VN,0.00527
CR,LK,0.00995
ES,OM,0.00135
AE,MA,0.00534
HN,VE,0.03189
IR,VN,0.00097
BG,PK,0.00197
GR,MK,0.00333
GH,NE,0.01571
BH,JO,0.02027
LK,PH,0.00742
SG,VE,0.00270
MZ,ZM,0.01351
JM,SE,0.00267
HR,IS,0.00433
CM,TD,0.03056
BY,TH,0.00347
AM,CO,0.00434
DK,MA,0.00110
GM,MZ,0.01781
TH,ZW,0.00409
JP,SN,0.00092
ML,UG,0.00784
IL,UY,0.00197
DE,LA,0.00188
CL,PA,0.00594
LT,MY,0.00218
AR,LB,0.00250
BF,TD,0.04120
MX,TZ,0.00171
CI,VN,0.00944
BY,RS,0.00611
KE,SL,0.01401
IN,MN,0.00200
DE,MM,0.00176
MZ,NG,0.00535
IN,JO,0.00098
AU,MG,0.00193
BY,IL,0.00203
LV,SK,0.00877
AT,SD,0.00207
IQ,TR,0.00246
AM,EG,0.00274
JM,NG,0.00737
CO,HR,0.00297
KH,SG,0.00454
IR,TN,0.00099
CG,TZ,0.00877
BY,KR,0.00123
ES,NA,0.00268
LT,TH,0.00283
KE,LK,0.00374
CN,ZM,0.00081
CR,EC,0.01640
BE,NE,0.00395
TN,ZA,0.00160
AR,BG,0.00177
EG,VE,0.00296
BE,BW,0.00304
IL,TN,0.00126
CR,DK,0.00238
HT,PE,0.01991
EC,PK,0.00387
ID,IR,0.00088
CM,MG,0.01040
KH,SN,0.01166
CI,TZ,0.00760
QA,TR,0.00137
ET,MY,0.00132
DK,DZ,0.00142
CM,GM,0.00845
NA,ZM,0.01940
EC,LT,0.00900
AU,LY,0.00157
BF,MG,0.01402
PE,UY,0.00606
CF,CM,0.02119
ET,TW,0.00107
CM,GR,0.00144
DZ,IN,0.00070
KW,NO,0.00198
BD,RU,0.00083
MM,PH,0.01877
EC,LK,0.00877
NO,PH,0.00172
ET,SA,0.00147
BA,BE,0.00173
BA,NO,0.00218
BO,IN,0.00144
AU,MK,0.00139
ID,MW,0.00509
CH,MC,0.00421
SB,VU,0.18331
CG,SE,0.00182
DE,LY,0.00098
GM,JP,0.00106
GR,UG,0.00108
QA,TH,0.00220
GE,ZA,0.00163
CI,GA,0.02100
KW,MA,0.00512
IL,KW,0.00180
ET,IE,0.00150
MA,RU,0.00077
EG,KZ,0.00408
IE,ZM,0.00258
MZ,RW,0.01681
EG,SI,0.00137
CM,JP,0.00059
CL,NI,0.00724
IT,NI,0.00196
MY,UG,0.00125
EE,MT,0.01039
KE,NP,0.00349
CG,MW,0.01129
CN,LA,0.00170
KR,MM,0.00247
NE,UG,0.01050
ES,GT,0.00214
BR,ML,0.00154
NZ,SK,0.00181
AT,GH,0.00114
PA,SV,0.05563
CO,DO,0.01394
AM,MY,0.00173
KW,MY,0.00236
HT,UK,0.00148
AT,UY,0.00158
LK,UG,0.00375
JO,ZA,0.00222
CU,TR,0.00154
HK,TR,0.00074
FJ,FR,0.00221
CG,GA,0.02022
GT,IT,0.00167
DK,SD,0.00170
AR,LT,0.00217
HR,MY,0.00118
BD,CI,0.00789
GM,PE,0.00841
ES,KW,0.00105
HU,TN,0.00164
BZ,UK,0.00410
CN,LV,0.00084
SC,UK,0.00340
IT,ZW,0.00091
BW,NG,0.00584
PK,SI,0.00138
ET,IR,0.00079
AZ,SA,0.00426
BG,MY,0.00124
CY,PK,0.00285
BF,ID,0.00562
PA,PT,0.00231
BH,SD,0.01740
GT,NL,0.00210
DE,DO,0.00182
ID,UG,0.00314
ML,MW,0.01059
CA,NE,0.00184
LT,PK,0.00241
AU,WS,0.00654
DE,SL,0.00181
CG,VN,0.00757
CY,GE,0.00614
CO,SV,0.01769
AO,MZ,0.02964
ML,VN,0.00710
NZ,PE,0.00197
BY,EG,0.00294
IS,LT,0.00553
FR,NI,0.00192
KG,US,0.00142
CZ,TZ,0.00147
BN,CN,0.00178
IR,SY,0.00217
KZ,PL,0.00204
CN,GT,0.00142
JO,KW,0.00924
BT,US,0.00162
AF,IN,0.00205
AF,CA,0.00214
CU,RO,0.00290
KH,ML,0.01648
BY,MY,0.00222
AU,IQ,0.00110
MM,NP,0.01810
FR,MM,0.00182
CH,KW,0.00121
AL,GR,0.00383
DK,KZ,0.00222
CH,OM,0.00129
JP,MG,0.00130
ES,NI,0.00252
NE,TZ,0.01103
IR,SD,0.00141
SD,TH,0.00307
PH,UG,0.00436
EC,SV,0.04198
KG,TR,0.00701
IR,LT,0.00108
SB,US,0.00159
HR,MT,0.00828
GH,SD,0.00625
BF,TW,0.00181
BY,CO,0.00465
GQ,NO,0.00801
IT,RW,0.00118
CG,IN,0.00117
QA,RS,0.00388
RW,ZW,0.01515
IQ,OM,0.01092
BY,NZ,0.00266
SY,YE,0.02595
FR,PY,0.00260
CZ,UZ,0.00308
CZ,ID,0.00166
MG,NE,0.03106
BY,CY,0.00811
GQ,ZA,0.00928
CY,MX,0.00234
JO,JP,0.00081
CN,TT,0.00143
BF,ZM,0.00864
KZ,UZ,0.01443
NG,NO,0.00075
KR,VE,0.00086
ET,PT,0.00079
EG,UG,0.00165
NG,NP,0.00304
AF,IR,0.00342
BT,JP,0.00350
CI,SE,0.00190
AR,UA,0.00101
DK,MN,0.00337
LU,VN,0.00425
BF,MX,0.00243
MT,SI,0.00726
BD,EG,0.00180
LB,NG,0.00267
AF,FR,0.00195
BF,ES,0.00099
FI,MG,0.00323
KZ,UA,0.00445
NI,SV,0.08141
IN,ML,0.00110
CM,SD,0.00666
IR,KZ,0.00184
IN,NA,0.00179
MT,NO,0.00344
CA,GY,0.00430
IN,PR,0.00128
BO,JP,0.00143
CH,MT,0.00209
IT,PR,0.00125
AU,GW,0.00284
BO,UY,0.01490
ID,RO,0.00226
BD,TR,0.00110
EE,LU,0.00466
SG,SK,0.00182
MN,TH,0.00609
LK,NO,0.00148
PE,UA,0.00237
CL,PK,0.00100
BO,LT,0.01251
CG,SL,0.03697
LT,ZA,0.00176
PR,TH,0.00467
BF,PT,0.00134
KW,RS,0.00542
JP,KG,0.00307
KH,PG,0.01988
KH,MM,0.02873
NG,RW,0.00520
FI,GL,0.00603
JP,OM,0.00089
SI,TW,0.00084
NL,PG,0.00162
GE,RO,0.00257
GH,JM,0.01060
AT,ML,0.00225
AM,NZ,0.00207
CI,IT,0.00118
ES,MN,0.00208
DE,KH,0.00086
GR,TZ,0.00114
CO,MA,0.00266
AU,UZ,0.00119
HT,MX,0.00645
BD,MZ,0.00674
KR,LB,0.00080
FR,YE,0.00142
CR,NZ,0.00330
MX,MZ,0.00317
AR,DZ,0.00236
NZ,UG,0.00149
DE,LI,0.00275
HR,SA,0.00132
ES,HN,0.00372
GH,TG,0.01565
BF,SD,0.00898
IN,IQ,0.00090
PH,PK,0.00273
CL,KZ,0.00397
IL,ML,0.00234
PE,TR,0.00133
CY,TH,0.00278
KE,LA,0.01013
SN,TN,0.00512
CH,PY,0.00391
CY,LV,0.01037
BN,PK,0.00800
NA,TZ,0.01117
CI,NL,0.00149
AE,IE,0.00233
AE,AR,0.00246
CI,LU,0.01068
FR,GP,0.00613
IE,SD,0.00268
AM,CY,0.00630
CH,MK,0.00163
BI,NL,0.00374
CU,TH,0.00248
AZ,CL,0.00491
CA,SZ,0.00275
IN,YE,0.00149
CO,TT,0.01013
LT,MT,0.01269
AO,CH,0.00305
CH,MN,0.00239
GH,SG,0.00187
FR,LR,0.00330
BN,DE,0.00164
SG,SI,0.00125
QA,ZA,0.00164
CR,PR,0.01683
KZ,NO,0.00259
CA,MT,0.00153
HK,TN,0.00215
BJ,GM,0.01218
