countryFrom,countryTo,value
IT,ZM,0.00017
AO,UK,0.00009
AU,TN,0.00026
BY,CN,0.00012
CO,GR,0.00091
CG,NG,0.00309
AU,MM,0.00027
CI,CM,0.00915
CN,IQ,0.00012
FI,GH,0.00098
AR,BD,0.00159
MY,RU,0.00038
ET,SD,0.00546
ID,PK,0.00195
BR,GE,0.00034
EE,IR,0.00047
DK,SN,0.00070
AZ,MY,0.00138
GN,US,0.00004
BW,TZ,0.00578
AZ,UK,0.00008
CO,IR,0.00042
CL,RS,0.00162
EC,IN,0.00016
PR,VE,0.01038
BY,SE,0.00039
CR,SE,0.00039
AU,PR,0.00024
MX,SG,0.00084
IE,NG,0.00107
AU,JO,0.00024
NP,NZ,0.00165
BE,PA,0.00057
HK,SI,0.00177
EG,RS,0.00169
PT,UY,0.00045
ET,NG,0.00208
CO,TW,0.00074
AR,PH,0.00165
CU,DK,0.00064
IT,SD,0.00015
BJ,DE,0.00010
LT,LU,0.00630
BD,ES,0.00025
GR,TN,0.00086
PH,SE,0.00039
EG,IL,0.00056
BG,CO,0.00285
AM,SE,0.00039
BG,ZA,0.00100
DE,PG,0.00010
KR,QA,0.00027
AE,BE,0.00055
HK,PH,0.00262
PE,VN,0.00412
IT,MG,0.00016
BZ,US,0.00003
RS,TW,0.00075
LK,TH,0.00184
FR,ZM,0.00015
MY,NP,0.00119
MX,RS,0.00125
JP,SY,0.00016
BY,NO,0.00086
CL,TR,0.00060
TH,UA,0.00120
BY,JP,0.00016
EG,ET,0.00168
IR,LB,0.00044
MU,UK,0.00008
HR,PK,0.00159
MY,RO,0.00090
PE,PR,0.00847
AM,PK,0.00190
BD,TZ,0.00334
CN,TN,0.00011
IE,MT,0.00162
NZ,VN,0.00146
BY,GR,0.00093
GE,GR,0.00089
ET,MW,0.00460
BR,KH,0.00032
NZ,PH,0.00166
CN,MW,0.00011
GE,IR,0.00044
RO,SA,0.00104
CO,NI,0.00542
IN,UZ,0.00016
AR,PA,0.00179
CI,TG,0.03374
MT,NL,0.00024
HR,TW,0.00073
UK,UZ,0.00008
MW,TH,0.00191
CN,UZ,0.00011
AM,FI,0.00091
JP,UY,0.00016
NO,QA,0.00083
BD,DK,0.00061
KE,PG,0.00374
BR,LK,0.00031
BI,US,0.00003
AR,EG,0.00101
MT,US,0.00003
CZ,GE,0.00142
IN,NE,0.00016
BR,MW,0.00032
AT,BD,0.00063
NG,VN,0.00211
BG,GE,0.00373
MX,PA,0.00150
BR,GM,0.00032
BY,NL,0.00024
LU,RS,0.00444
SE,VE,0.00039
MX,SK,0.00130
CH,TG,0.00033
NG,SN,0.00260
CY,IN,0.00016
BO,CH,0.00033
ID,PG,0.00712
AZ,CH,0.00033
CU,MY,0.00118
CL,TH,0.00108
MY,QA,0.00115
IT,PA,0.00016
PK,UA,0.00123
AE,DK,0.00064
AR,HR,0.00137
CA,GM,0.00018
BY,HR,0.00411
MX,PH,0.00140
FI,PE,0.00090
IL,LV,0.00073
FI,KE,0.00080
CY,RS,0.00489
CH,TD,0.00034
GA,SN,0.01200
ET,VN,0.00306
GM,NZ,0.00160
GA,PT,0.00042
GH,MZ,0.00644
GR,LB,0.00082
GM,VN,0.00522
BO,VE,0.00988
CY,IR,0.00041
CO,LB,0.00344
IE,KE,0.00107
CL,LB,0.00163
CY,JP,0.00015
PG,TH,0.00191
BH,IE,0.00147
NI,UK,0.00007
BR,DO,0.00029
KE,LU,0.00278
CO,SG,0.00128
GM,GW,0.02591
EG,RO,0.00117
BR,SK,0.00028
NI,PE,0.00860
BE,UY,0.00050
BE,MT,0.00051
CZ,LU,0.00132
AU,MN,0.00022
NZ,SI,0.00116
JP,LV,0.00015
CA,MN,0.00016
IN,LT,0.00015
CO,RO,0.00179
BD,MW,0.00436
SG,TR,0.00053
EG,PE,0.00168
MT,PT,0.00042
SK,TR,0.00070
CN,CY,0.00010
AM,HR,0.00326
IL,NG,0.00055
CF,US,0.00003
EG,GH,0.00164
BJ,DK,0.00060
MW,MZ,0.00947
IE,LB,0.00132
CY,NO,0.00078
AE,MX,0.00127
NG,ZM,0.00239
AE,HU,0.00148
PK,TZ,0.00153
CI,ML,0.01808
SI,ZA,0.00085
CL,IS,0.00164
GA,TH,0.00190
EC,ZA,0.00106
PY,UK,0.00007
IL,LB,0.00064
GE,HR,0.00320
NZ,VE,0.00148
LK,SG,0.00147
NG,TR,0.00060
EE,EG,0.00161
BY,CZ,0.00137
MZ,NO,0.00080
ET,SN,0.00436
BR,OM,0.00029
MW,VN,0.00433
KE,PH,0.00292
BG,EG,0.00147
AU,NE,0.00022
FR,SD,0.00013
CN,SY,0.00010
RW,TZ,0.00511
BF,TG,0.01508
LV,SI,0.00325
BF,DK,0.00059
IE,LV,0.00143
FI,LY,0.00088
NZ,RS,0.00133
MM,MY,0.00116
NZ,UA,0.00100
EE,UA,0.00184
CU,GR,0.00083
SK,TW,0.00070
SI,UA,0.00146
CM,CN,0.00010
MM,VN,0.00592
FI,MW,0.00085
JP,MW,0.00015
SI,VE,0.00281
DK,NG,0.00050
DK,NP,0.00058
BJ,TG,0.02475
CM,PT,0.00040
GL,NO,0.00082
KR,PE,0.00024
LS,ZA,0.00110
KH,LA,0.02660
AE,PT,0.00041
HK,ID,0.00206
AT,SN,0.00061
PE,PK,0.00170
BW,ZW,0.01616
LV,RO,0.00249
GE,KR,0.00024
LB,PT,0.00041
LU,SK,0.00466
AE,MY,0.00109
EG,NO,0.00059
PG,TZ,0.00522
DK,GM,0.00060
BJ,TH,0.00187
MY,UZ,0.00112
CH,TJ,0.00030
GA,TZ,0.00519
MD,US,0.00003
NG,PT,0.00037
BN,LK,0.00989
CL,SK,0.00155
BR,ZW,0.00029
EC,PT,0.00042
IT,JO,0.00014
IT,NP,0.00013
IL,MA,0.00055
KW,PK,0.00169
CR,IN,0.00013
CI,CN,0.00009
HU,PK,0.00083
CL,SI,0.00114
BG,TH,0.00129
OM,SE,0.00032
MA,SE,0.00031
CL,EE,0.00138
DE,NE,0.00008
EG,UA,0.00100
CZ,IS,0.00118
CL,EC,0.00163
CN,UG,0.00009
BR,HT,0.00026
CN,MA,0.00009
IS,ZA,0.00090
AL,NL,0.00020
IT,MK,0.00013
BJ,ES,0.00021
IR,KW,0.00037
CZ,PE,0.00115
CH,DZ,0.00027
NZ,RO,0.00094
GT,PA,0.02857
JP,MA,0.00013
GR,MT,0.00078
AE,KW,0.00744
CA,GT,0.00015
CA,CY,0.00015
BF,VN,0.00413
KE,SA,0.00094
AT,PH,0.00054
MX,NI,0.00124
FR,TD,0.00012
BH,IN,0.00013
CU,SG,0.00135
BE,CI,0.00046
BE,QA,0.00044
AR,HK,0.00095
JO,LB,0.00594
AE,IR,0.00036
MC,US,0.00003
AE,PK,0.00164
SE,TN,0.00031
BJ,KE,0.00294
FR,RW,0.00012
MY,OM,0.00100
BG,IR,0.00035
CO,HN,0.00454
BO,CA,0.00015
JP,PA,0.00013
QA,YE,0.00759
MK,NL,0.00020
EE,KR,0.00022
DM,US,0.00003
CN,PA,0.00009
GH,NO,0.00067
IN,SY,0.00013
AU,OM,0.00020
BF,NE,0.01286
CA,MZ,0.00015
CY,SI,0.00268
CM,NE,0.00761
BR,CY,0.00026
SD,YE,0.01314
CU,NO,0.00069
AT,BA,0.00055
AU,BO,0.00020
IT,KW,0.00013
FI,NG,0.00061
CY,RO,0.00210
DZ,TR,0.00065
HU,QA,0.00127
BN,SA,0.00129
ET,NP,0.00372
EG,HR,0.00129
BO,NI,0.03435
PE,RU,0.00038
DK,LB,0.00052
AM,AT,0.00053
BJ,IT,0.00013
LB,PK,0.00156
IN,MA,0.00013
CO,HU,0.00113
MW,SN,0.00677
DE,MZ,0.00008
LV,RS,0.00456
IT,OM,0.00013
FJ,US,0.00003
CF,GA,0.03371
AE,TR,0.00066
CH,MM,0.00027
CU,SE,0.00032
AF,DE,0.00008
AE,TW,0.00066
JP,LA,0.00013
KR,RS,0.00021
CY,HR,0.00330
AU,BY,0.00020
FI,LB,0.00075
CY,IL,0.00059
CO,PK,0.00133
PA,VE,0.00873
BJ,ZA,0.00096
BR,NP,0.00026
AE,NZ,0.00136
CN,UY,0.00009
MW,RW,0.00933
CM,ES,0.00020
KR,SK,0.00022
ER,US,0.00003
SN,UG,0.00360
AM,HU,0.00128
PE,TW,0.00064
JO,TR,0.00066
CU,IL,0.00058
GR,QA,0.00073
CO,EE,0.00275
HR,TH,0.00126
GH,ZM,0.00507
GH,ID,0.00353
BD,MX,0.00103
CO,UA,0.00149
ID,PE,0.00373
BH,OM,0.01480
EG,GE,0.00152
FR,MK,0.00012
EG,PH,0.00162
AM,BY,0.00574
AT,NG,0.00046
AE,KE,0.00263
AM,BG,0.00311
BR,MG,0.00026
BD,NG,0.00173
AM,TH,0.00150
LU,TR,0.00058
BO,DK,0.00048
DK,VE,0.00046
GA,IT,0.00011
BR,GA,0.00023
JP,KW,0.00012
GE,PK,0.00137
AR,NI,0.00132
BJ,NG,0.00203
LT,NZ,0.00117
CA,KZ,0.00013
BA,ES,0.00018
CN,ML,0.00008
ET,ZM,0.00357
BW,FR,0.00011
EE,PK,0.00130
BY,HU,0.00121
DK,EC,0.00048
JM,TT,0.02667
LY,US,0.00003
CO,NG,0.00144
BD,HR,0.00218
CN,SN,0.00008
AF,EG,0.00161
CH,NA,0.00024
LB,PL,0.00039
MK,SI,0.00266
AR,LV,0.00126
BN,US,0.00003
BG,BY,0.00319
IN,ZW,0.00012
IQ,IT,0.00011
HU,MY,0.00055
DK,MW,0.00047
OM,YE,0.01290
AM,RS,0.00308
GN,SN,0.01214
TD,UK,0.00006
AT,MA,0.00045
BY,EE,0.00417
EE,SK,0.00306
FR,GT,0.00011
PK,RS,0.00124
NG,YE,0.00211
UG,VN,0.00230
PH,PT,0.00033
LK,SE,0.00028
ES,LK,0.00018
EE,ZA,0.00077
MY,RS,0.00079
KW,LB,0.00539
AE,BH,0.00949
LU,RO,0.00177
BE,MK,0.00041
HK,IR,0.00029
BA,NL,0.00018
GW,US,0.00003
KH,NL,0.00018
ML,TZ,0.00397
ML,SD,0.00966
CL,SA,0.00066
CY,EG,0.00145
MX,VN,0.00091
MA,ZA,0.00074
IL,IR,0.00021
AU,DZ,0.00018
BE,BI,0.00041
BE,MG,0.00041
CA,CG,0.00013
KR,LT,0.00019
BA,PL,0.00040
BE,UZ,0.00041
CR,GT,0.01581
LV,TR,0.00060
AM,GE,0.00398
EG,SY,0.00157
BY,MX,0.00103
CZ,ET,0.00095
CN,KW,0.00008
CL,IR,0.00027
DK,QA,0.00046
EC,PY,0.02062
SD,TZ,0.00359
CM,RO,0.00169
BE,SD,0.00040
CU,KR,0.00019
BY,IE,0.00111
AE,GR,0.00067
BY,PT,0.00033
CR,ZA,0.00085
EE,MY,0.00081
CU,CZ,0.00106
FI,MT,0.00071
EC,NZ,0.00128
BF,GN,0.01272
AT,LB,0.00047
LU,MW,0.00507
AO,FR,0.00011
CU,UY,0.00559
GR,IQ,0.00068
AU,SK,0.00017
LU,LV,0.00655
MT,SE,0.00029
FR,PR,0.00011
LB,MY,0.00084
CH,GN,0.00024
IQ,JO,0.00795
SN,VN,0.00362
JM,ZA,0.00087
QA,SE,0.00028
BH,QA,0.00680
AT,UG,0.00045
LK,NZ,0.00117
LB,SN,0.00507
CU,TW,0.00058
CL,PR,0.00148
TZ,VN,0.00242
AU,MA,0.00017
BD,LK,0.00318
CO,EG,0.00117
PT,VN,0.00032
DE,TG,0.00007
LI,UK,0.00006
GY,US,0.00003
LB,TH,0.00133
GE,NL,0.00017
DK,MT,0.00048
HN,NI,0.06349
IS,LU,0.00451
BY,LT,0.00541
BE,GN,0.00041
FR,NP,0.00011
PE,PL,0.00039
IE,VN,0.00097
KW,OM,0.00819
SG,TZ,0.00106
BD,BF,0.00369
GE,HU,0.00113
AU,LA,0.00018
GM,ZM,0.00902
CH,PA,0.00021
AN,US,0.00002
AU,BW,0.00016
SA,VN,0.00083
DE,NI,0.00006
FR,KW,0.00009
CO,LK,0.00243
BF,ET,0.00309
EC,HN,0.01837
AU,BN,0.00016
ES,ML,0.00016
CA,MG,0.00011
BH,YE,0.02201
FR,LK,0.00009
CZ,HK,0.00068
CA,KH,0.00011
ID,TZ,0.00230
BH,UK,0.00005
BF,BR,0.00020
CM,EG,0.00118
HR,MK,0.00294
BR,MA,0.00019
GT,SV,0.04348
CN,PR,0.00007
IQ,SA,0.00096
KE,VE,0.00196
CH,JO,0.00021
QA,SG,0.00102
CO,GT,0.00338
AN,NL,0.00016
TD,US,0.00002
GA,UG,0.00332
RO,TH,0.00081
GE,IE,0.00091
BW,KE,0.00239
AT,MT,0.00044
AE,JO,0.00562
KE,NE,0.00246
CU,EC,0.00609
PT,UZ,0.00029
DJ,FR,0.00009
AR,VN,0.00093
NL,PR,0.00016
HR,PE,0.00221
BF,JP,0.00010
MA,PK,0.00106
CH,NI,0.00021
FR,MN,0.00009
HK,KE,0.00112
GH,LU,0.00338
MK,RU,0.00030
DE,MC,0.00006
LT,MX,0.00087
AL,DE,0.00006
BT,TH,0.00138
AM,SK,0.00309
CN,LK,0.00007
CL,SG,0.00063
ES,MT,0.00016
PK,QA,0.00120
AM,EE,0.00303
CY,NZ,0.00107
LB,MA,0.00252
NG,SD,0.00169
IL,MT,0.00047
CF,UK,0.00005
AE,YE,0.00819
NG,TW,0.00042
NL,PA,0.00016
AR,TN,0.00093
GE,MX,0.00085
MG,PT,0.00029
KH,MY,0.00079
IQ,SE,0.00025
BH,KW,0.01037
EC,UY,0.00723
IL,KE,0.00040
GH,ZW,0.00428
AZ,BE,0.00036
PE,PH,0.00395
KR,PR,0.00017
GM,IN,0.00010
BD,GM,0.00367
EE,TH,0.00110
SK,ZA,0.00068
CN,OM,0.00007
AF,NL,0.00016
GE,TW,0.00050
CA,HT,0.00011
BY,IN,0.00010
GM,ML,0.01111
LB,MX,0.00086
CG,ZM,0.00839
BF,LU,0.00483
MY,UA,0.00055
CG,EG,0.00136
CH,SC,0.00021
PH,SA,0.00093
MX,SV,0.00097
HU,LU,0.00101
CG,IT,0.00010
FR,IQ,0.00009
LA,SE,0.00025
FR,MD,0.00009
EC,SE,0.00025
CF,SN,0.01054
RW,SE,0.00025
IQ,PK,0.00133
CG,GM,0.01180
US,WS,0.00002
BR,NI,0.00020
PY,VE,0.00790
CO,SA,0.00079
LB,SE,0.00025
CL,HR,0.00096
AF,JP,0.00010
PH,TZ,0.00291
DZ,PT,0.00029
CM,NO,0.00053
DK,UY,0.00041
PA,PR,0.01675
LB,RO,0.00152
EC,MY,0.00079
PA,PE,0.00551
ES,NP,0.00016
EC,PA,0.01306
ML,TH,0.00131
AE,BR,0.00020
PA,UY,0.00855
AR,ET,0.00092
BD,NZ,0.00093
CY,SK,0.00364
CM,ZM,0.00429
CA,TD,0.00011
BY,TR,0.00051
ID,LK,0.00308
NG,ZW,0.00173
AU,NA,0.00016
LV,UA,0.00157
SR,US,0.00002
TG,UK,0.00005
DE,ZW,0.00006
ML,NE,0.01655
AU,GA,0.00016
BY,IR,0.00028
ES,ZM,0.00016
MT,PL,0.00035
BW,IT,0.00010
ES,UZ,0.00016
CU,UA,0.00142
GR,JO,0.00059
IT,SY,0.00010
DK,KH,0.00042
CR,VE,0.00572
CN,JO,0.00007
DK,TN,0.00039
GE,TH,0.00115
BE,NI,0.00036
DK,GA,0.00042
DZ,NL,0.00015
PE,PY,0.00623
GM,UG,0.00317
IT,MC,0.00010
IS,KR,0.00017
CO,LT,0.00247
CI,GM,0.01222
CA,SD,0.00011
LR,UK,0.00005
HK,PK,0.00084
BJ,SE,0.00025
HK,VN,0.00137
BD,SN,0.00318
AR,EE,0.00096
SA,VE,0.00091
CH,MG,0.00021
CY,TW,0.00051
CL,RO,0.00079
NP,UG,0.00266
MA,RO,0.00128
AU,GT,0.00016
CA,CI,0.00011
IT,KH,0.00010
KH,SE,0.00025
BO,QA,0.00584
CA,HN,0.00011
LU,NZ,0.00103
JP,MK,0.00010
AU,RW,0.00015
LU,SN,0.00474
CU,PR,0.00679
BI,UK,0.00005
US,VU,0.00002
MC,UK,0.00005
HR,LU,0.00237
GR,MA,0.00053
BG,MK,0.00318
CZ,MT,0.00102
LB,NO,0.00053
GW,NL,0.00016
NG,PH,0.00162
CI,MW,0.00725
NA,PL,0.00036
CH,SL,0.00021
ML,NO,0.00056
EG,TZ,0.00106
CY,LU,0.00467
SL,SN,0.01031
PG,VN,0.00388
LK,MM,0.00579
GE,NZ,0.00086
EG,LT,0.00104
GR,PE,0.00048
IR,MA,0.00023
FR,SC,0.00008
CM,PK,0.00102
ID,MM,0.00417
AT,PE,0.00035
KW,NL,0.00013
IT,MN,0.00008
BY,TW,0.00044
EE,GE,0.00254
BO,IT,0.00008
SG,SN,0.00093
PE,TZ,0.00215
BJ,GA,0.01095
IL,PE,0.00038
AZ,IT,0.00008
AR,DO,0.00099
IN,SD,0.00009
IE,QA,0.00078
CO,PY,0.00301
CM,MY,0.00063
BW,ZM,0.00785
CH,LS,0.00018
MA,SN,0.00247
GL,UK,0.00004
IS,TR,0.00043
AT,CM,0.00035
GE,MY,0.00063
KZ,SE,0.00022
FR,JM,0.00008
AT,CU,0.00036
FI,TZ,0.00047
GA,MZ,0.01062
CM,TH,0.00098
CY,MY,0.00066
BD,SG,0.00081
CU,NI,0.00670
HU,PE,0.00084
JO,SE,0.00021
FJ,JP,0.00009
ET,ML,0.00302
MZ,TH,0.00112
GL,IT,0.00008
NZ,UY,0.00092
EE,TW,0.00042
JO,NL,0.00013
PA,SE,0.00022
GT,ZA,0.00065
ID,SA,0.00073
GL,PL,0.00031
LK,NP,0.00357
AM,LT,0.00321
RS,SA,0.00071
CA,TT,0.00010
IR,JO,0.00024
DE,YE,0.00005
AO,ES,0.00014
CN,EC,0.00006
CO,CY,0.00232
ID,NP,0.00288
CU,PL,0.00029
BR,CG,0.00017
DE,GN,0.00005
CA,MK,0.00010
BW,CH,0.00018
HN,HT,0.05000
GR,PH,0.00050
GL,UA,0.00144
BD,MM,0.00357
BE,LK,0.00030
AR,ID,0.00082
IS,NZ,0.00088
JP,PR,0.00009
LB,TW,0.00043
FM,US,0.00002
EE,SG,0.00083
KE,KR,0.00014
KW,SE,0.00021
LU,TW,0.00043
MX,PY,0.00083
AR,JM,0.00098
AR,NG,0.00063
KH,MG,0.01183
CY,KR,0.00015
CO,RS,0.00168
BO,PY,0.02691
NL,UZ,0.00013
MD,RO,0.00161
BJ,ML,0.00946
AT,KW,0.00037
NZ,TN,0.00080
CA,IQ,0.00010
CR,FI,0.00052
ET,RW,0.00311
CR,PE,0.00410
AL,FR,0.00008
LB,TN,0.00240
FR,GW,0.00008
NI,VE,0.00646
CM,ET,0.00218
AR,RS,0.00079
CG,RW,0.01149
FR,MR,0.00008
AF,TH,0.00117
PK,UG,0.00090
CN,MG,0.00006
ID,PL,0.00029
IL,PK,0.00031
BF,MZ,0.00645
BR,SD,0.00017
JP,PG,0.00009
DK,MG,0.00036
CR,LB,0.00445
CG,ZW,0.00865
BG,LU,0.00216
HK,QA,0.00132
CU,SK,0.00287
MN,NL,0.00013
SN,TG,0.00861
NI,PY,0.04412
ES,IQ,0.00014
BS,US,0.00002
BY,PK,0.00111
BR,CI,0.00017
EG,SG,0.00056
IN,PG,0.00009
CO,IE,0.00070
CU,ZA,0.00061
OM,PT,0.00025
CO,GE,0.00202
MA,MX,0.00067
CL,HT,0.00114
GM,ID,0.00361
BN,SG,0.00101
CI,IN,0.00009
GE,RS,0.00226
IR,KE,0.00022
AE,LY,0.00656
ES,MK,0.00014
CH,IQ,0.00018
MW,NG,0.00138
JO,MA,0.00253
PH,PL,0.00030
BH,CA,0.00010
PT,QA,0.00024
DK,PA,0.00036
AE,FI,0.00051
BD,IR,0.00023
ID,LA,0.00421
NI,NL,0.00013
CA,LA,0.00010
AR,HT,0.00099
CO,PH,0.00227
NL,SY,0.00013
CU,RU,0.00025
CU,JM,0.00608
AT,OM,0.00037
PE,SG,0.00086
AU,SY,0.00013
ES,SN,0.00014
CA,GA,0.00010
BA,MK,0.00840
GE,LT,0.00312
TW,TZ,0.00041
AU,JM,0.00013
BY,GE,0.00370
BR,ZM,0.00017
CU,VN,0.00250
CR,LK,0.00454
ES,OM,0.00014
AE,MA,0.00240
HN,VE,0.00683
IR,VN,0.00023
BG,PK,0.00089
GR,MK,0.00052
GH,NE,0.00451
BH,JO,0.00846
LK,PH,0.00368
SG,VE,0.00089
MZ,ZM,0.00660
JM,SE,0.00022
HR,IS,0.00200
CM,TD,0.00545
BY,TH,0.00107
AM,CO,0.00205
DK,MA,0.00033
GM,MZ,0.00898
TH,ZW,0.00110
JP,SN,0.00009
ML,UG,0.00273
IL,UY,0.00039
DE,LA,0.00005
CL,PA,0.00112
LT,MY,0.00064
AR,LB,0.00087
BF,TD,0.00969
MX,TZ,0.00068
CI,VN,0.00325
BY,RS,0.00272
KE,SL,0.00214
IN,MN,0.00009
DE,MM,0.00005
MZ,NG,0.00151
IN,JO,0.00009
AU,MG,0.00013
BY,IL,0.00039
LV,SK,0.00365
AT,SD,0.00037
IQ,TR,0.00044
AM,EG,0.00102
JM,NG,0.00158
CO,HR,0.00149
KH,SG,0.00097
IR,TN,0.00024
CG,TZ,0.00303
BY,KR,0.00015
ES,NA,0.00014
LT,TH,0.00101
KE,LK,0.00163
CN,ZM,0.00006
CR,EC,0.00825
BE,NE,0.00031
TN,ZA,0.00057
AR,BG,0.00076
EG,VE,0.00105
BE,BW,0.00031
IL,TN,0.00037
CR,DK,0.00036
HT,PE,0.00518
EC,PK,0.00097
ID,IR,0.00020
CM,MG,0.00390
KH,SN,0.00549
CI,TZ,0.00255
QA,TR,0.00036
ET,MY,0.00049
DK,DZ,0.00029
CM,GM,0.00359
NA,ZM,0.00735
EC,LT,0.00406
AU,LY,0.00011
BF,MG,0.00625
PE,UY,0.00293
CF,CM,0.00447
ET,TW,0.00034
CM,GR,0.00040
DZ,IN,0.00007
KW,NO,0.00039
BD,RU,0.00020
MM,PH,0.00631
EC,LK,0.00390
NO,PH,0.00039
ET,SA,0.00058
BA,BE,0.00025
BA,NO,0.00040
BO,IN,0.00007
AU,MK,0.00011
ID,MW,0.00243
CH,MC,0.00015
SB,VU,0.10000
CG,SE,0.00018
DE,LY,0.00004
GM,JP,0.00007
GR,UG,0.00038
QA,TH,0.00083
GE,ZA,0.00049
CI,GA,0.01059
KW,MA,0.00214
IL,KW,0.00033
ET,IE,0.00060
MA,RU,0.00020
EG,KZ,0.00096
IE,ZM,0.00069
MZ,RW,0.00838
EG,SI,0.00066
CM,JP,0.00007
CL,NI,0.00095
IT,NI,0.00007
MY,UG,0.00048
EE,MT,0.00333
KE,NP,0.00144
CG,MW,0.00507
CN,LA,0.00005
KR,MM,0.00012
NE,UG,0.00249
ES,GT,0.00012
BR,ML,0.00015
NZ,SK,0.00069
AT,GH,0.00029
PA,SV,0.02146
CO,DO,0.00249
AM,MY,0.00053
KW,MY,0.00055
HT,UK,0.00004
AT,UY,0.00030
LK,UG,0.00177
JO,ZA,0.00052
CU,TR,0.00036
HK,TR,0.00030
FJ,FR,0.00007
CG,GA,0.01016
GT,IT,0.00007
DK,SD,0.00029
AR,LT,0.00073
HR,MY,0.00047
BD,CI,0.00272
GM,PE,0.00356
ES,KW,0.00011
HU,TN,0.00066
BZ,UK,0.00004
CN,LV,0.00005
SC,UK,0.00004
IT,ZW,0.00007
BW,NG,0.00131
PK,SI,0.00066
ET,IR,0.00019
AZ,SA,0.00071
BG,MY,0.00048
CY,PK,0.00092
BF,ID,0.00260
PA,PT,0.00021
BH,SD,0.00737
GT,NL,0.00011
DE,DO,0.00004
ID,UG,0.00155
ML,MW,0.00488
CA,NE,0.00008
LT,PK,0.00088
AU,WS,0.00011
DE,SL,0.00004
CG,VN,0.00268
CY,GE,0.00299
CO,SV,0.00252
AO,MZ,0.01179
ML,VN,0.00263
NZ,PE,0.00071
BY,EG,0.00091
IS,LT,0.00277
FR,NI,0.00007
KG,US,0.00002
CZ,TZ,0.00059
BN,CN,0.00005
IR,SY,0.00021
KZ,PL,0.00025
CN,GT,0.00005
JO,KW,0.00464
BT,US,0.00002
AF,IN,0.00007
AF,CA,0.00008
CU,RO,0.00112
KH,ML,0.00831
BY,MY,0.00055
AU,IQ,0.00011
MM,NP,0.00592
FR,MM,0.00007
CH,KW,0.00015
AL,GR,0.00044
DK,KZ,0.00030
CH,OM,0.00015
JP,MG,0.00007
ES,NI,0.00012
NE,TZ,0.00274
IR,SD,0.00020
SD,TH,0.00090
PH,UG,0.00194
EC,SV,0.01309
KG,TR,0.00038
IR,LT,0.00020
SB,US,0.00002
HR,MT,0.00221
GH,SD,0.00288
BF,TW,0.00037
BY,CO,0.00197
GQ,NO,0.00041
IT,RW,0.00007
CG,IN,0.00007
QA,RS,0.00189
RW,ZW,0.00739
IQ,OM,0.00549
BY,NZ,0.00077
SY,YE,0.01302
FR,PY,0.00007
CZ,UZ,0.00070
CZ,ID,0.00062
MG,NE,0.01511
BY,CY,0.00407
GQ,ZA,0.00055
CY,MX,0.00064
JO,JP,0.00007
CN,TT,0.00005
BF,ZM,0.00434
KZ,UZ,0.00722
NG,NO,0.00032
KR,VE,0.00012
ET,PT,0.00020
EG,UG,0.00074
NG,NP,0.00114
AF,IR,0.00021
BT,JP,0.00007
CI,SE,0.00018
AR,UA,0.00050
DK,MN,0.00030
LU,VN,0.00203
BF,MX,0.00065
MT,SI,0.00173
BD,EG,0.00077
LB,NG,0.00109
AF,FR,0.00007
BF,ES,0.00011
FI,MG,0.00044
KZ,UA,0.00113
NI,SV,0.03906
IN,ML,0.00007
CM,SD,0.00314
IR,KZ,0.00021
IN,NA,0.00007
MT,NO,0.00041
CA,GY,0.00008
IN,PR,0.00007
BO,JP,0.00007
CH,MT,0.00015
IT,PR,0.00007
AU,GW,0.00011
BO,UY,0.00623
ID,RO,0.00100
BD,TR,0.00034
EE,LU,0.00228
SG,SK,0.00070
MN,TH,0.00097
LK,NO,0.00038
PE,UA,0.00096
CL,PK,0.00050
BO,LT,0.00469
CG,SL,0.01493
LT,ZA,0.00050
PR,TH,0.00095
BF,PT,0.00021
KW,RS,0.00234
JP,KG,0.00007
KH,PG,0.00990
KH,MM,0.01269
NG,RW,0.00129
FI,GL,0.00045
JP,OM,0.00007
SI,TW,0.00032
NL,PG,0.00011
GE,RO,0.00107
GH,JM,0.00359
AT,ML,0.00031
AM,NZ,0.00072
CI,IT,0.00007
ES,MN,0.00012
DE,KH,0.00004
GR,TZ,0.00038
CO,MA,0.00133
AU,UZ,0.00011
HT,MX,0.00069
BD,MZ,0.00259
KR,LB,0.00012
FR,YE,0.00007
CR,NZ,0.00079
MX,MZ,0.00067
AR,DZ,0.00074
NZ,UG,0.00064
DE,LI,0.00004
HR,SA,0.00056
ES,HN,0.00012
GH,TG,0.00386
BF,SD,0.00450
IN,IQ,0.00007
PH,PK,0.00091
CL,KZ,0.00091
IL,ML,0.00033
PE,TR,0.00035
CY,TH,0.00088
KE,LA,0.00177
SN,TN,0.00232
CH,PY,0.00015
CY,LV,0.00501
BN,PK,0.00102
NA,TZ,0.00274
CI,NL,0.00011
AE,IE,0.00068
AE,AR,0.00075
CI,LU,0.00449
FR,GP,0.00007
IE,SD,0.00070
AM,CY,0.00309
CH,MK,0.00015
BI,NL,0.00011
CU,TH,0.00086
AZ,CL,0.00093
CA,SZ,0.00008
IN,YE,0.00007
CO,TT,0.00242
LT,MT,0.00471
AO,CH,0.00015
CH,MN,0.00015
GH,SG,0.00071
FR,LR,0.00007
BN,DE,0.00004
SG,SI,0.00058
QA,ZA,0.00050
CR,PR,0.00820
KZ,NO,0.00040
CA,MT,0.00008
HK,TN,0.00099
BJ,GM,0.00613
